<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
5c99b492af40d2b835cd87a4d10d12a8;GLO;SSP5-Base-2050;5c99b492af40d2b835cd87a4d10d12a8;market for dimethylaminopropylamine;dimethylaminopropylamine;kilogram;1.2262836854350736;0.0022430935985431936;0.007512870028568662;1.4231704997534838e-08;1.702350809437995e-08;8.25431378486643e-06;0.7006249474103214;;;
78f6ebb607107c9c769e89142149c92a;GLO;SSP5-Base-2050;78f6ebb607107c9c769e89142149c92a;market for hydropower plant, reservoir, non-alpine regions;hydropower plant, reservoir, non-alpine regions;unit;537924246441.39526;28163551.809731044;22320873.126547337;55.313614798400316;61.77828480429727;42922.76664908233;934516853.8124914;;;
2d410abc054705d3ff8703946e57a6eb;GLO;SSP5-Base-2050;2d410abc054705d3ff8703946e57a6eb;market for gas power plant, 100MW electrical;gas power plant, 100MW electrical;unit;2525855.562508754;27100.1888082031;16225.63676112338;0.026510542385076934;0.0457261731508303;31.218597744260347;551024.6439770837;;;
084a22cf5bd15c0027be52d0202101b5;GLO;SSP5-Base-2050;084a22cf5bd15c0027be52d0202101b5;market for lead concentrate stockpiling;lead concentrate stockpiling;kilogram;0.0419324181963695;0.006140365848559865;0.001047050362218572;4.6006702859598576e-10;8.213862696521473e-10;2.3321855473535165e-06;0.018506335478861033;;;
30a1dbfebc5d913e1af78c6a6a3055ce;GLO;SSP5-Base-2050;30a1dbfebc5d913e1af78c6a6a3055ce;market for manganese dioxide;manganese dioxide;kilogram;2.6768447253285963;0.0017992483955480139;0.002578075481289004;2.8196019160089967e-08;1.2990676796267994e-08;6.612127948657317e-06;0.16871752232174184;;;
7d91dbf0dda07e9b84eb6564e2a3c35d;GLO;SSP5-Base-2050;7d91dbf0dda07e9b84eb6564e2a3c35d;market for mischmetal;mischmetal;kilogram;23.291155504036233;2.3086380825556647;2.8760234342599578;0.00019963254944408565;3.1656098996326314e-07;0.00016212078301882719;1307.255774007828;;;
dbbf167ae70acbeea514d5f26c351b87;GLO;SSP5-Base-2050;dbbf167ae70acbeea514d5f26c351b87;market for stearic acid;stearic acid;kilogram;0.5548727027956932;0.00043932091834468067;0.0006416530337126271;3.5457710406102293e-09;2.001581990329427e-09;1.0097858085164792e-06;0.03983439663295928;;;
61327023f95070243f6f2fc9d8f01a2b;GLO;SSP5-Base-2050;61327023f95070243f6f2fc9d8f01a2b;market for cerium oxide;cerium oxide;kilogram;8.241253518818475;0.5131814051226504;1.8669877567233761;6.035716391205283e-05;9.207624745009378e-08;5.86208096005213e-05;1249.3146088239334;;;
74043d7eb0f56aed31b71917ed967095;GLO;SSP5-Base-2050;74043d7eb0f56aed31b71917ed967095;market for switch, toggle type;switch, toggle type;kilogram;27.77613143093968;0.043681363712580724;0.06697135415660342;3.2532087344626947e-07;2.770384415398784e-07;0.00028827462496209204;2.194592551177819;;;
b182d7385374ed36d16aaf78c177e2ab;GLO;SSP5-Base-2050;b182d7385374ed36d16aaf78c177e2ab;market for bitumen seal, V60;bitumen seal, V60;kilogram;0.4566002000794339;0.000649017449523436;0.004018776548831277;4.984902498095536e-09;3.6435669086358602e-09;1.733107477800075e-06;0.3703084869980084;;;
68100fb44f8ad49379f1607967f495e0;GLO;SSP5-Base-2050;68100fb44f8ad49379f1607967f495e0;market for banana;banana;kilogram;1.0708397119519493;0.00038689437936601233;0.0005856181255690303;6.427453988616641e-10;3.8391005596769935e-09;1.1315192653618436e-06;0.01977906188504004;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
e00cbb03fdc5efbd82cb393eb7edeecf;GLO;SSP5-Base-2050;e00cbb03fdc5efbd82cb393eb7edeecf;market for cobalt;cobalt;kilogram;341.04313508309144;2.876676397821213;0.4748418902161195;7.4049265817031345e-06;2.7834421758865003e-07;0.00029034552529117727;8.521566777611898;;;
1dc96cfc8c3bfa1267b2333e725a490f;GLO;SSP5-Base-2050;1dc96cfc8c3bfa1267b2333e725a490f;market for display, cathode ray tube, 17 inches;display, cathode ray tube, 17 inches;unit;371.0346273795966;1.8032111061309588;3.780196037150197;4.045802473221727e-06;1.6370034435571447e-06;0.001420789161607304;28.55311206363511;;;
46c32f73e7f1c285a27fb598ed41bc1a;RoW;SSP5-Base-2050;46c32f73e7f1c285a27fb598ed41bc1a;market for isopropyl acetate;isopropyl acetate;kilogram;1.6178565951200246;0.0026636112905793646;0.007496702861301712;2.4419860913257068e-08;2.2626782276063686e-08;1.039826687765133e-05;0.7089239577131772;;;
ca82b9c0317b2e80e548f66a998c2b99;GLO;SSP5-Base-2050;ca82b9c0317b2e80e548f66a998c2b99;market for cobwork;cobwork;kilogram;0.24062319320478864;0.00016762332735120036;0.0002497330574389718;3.5659543207161253e-10;9.026013257184132e-10;2.3082384217361686e-07;0.012036474654913549;;;
4c510add57849f1ee46af908db22a9ca;GLO;SSP5-Base-2050;4c510add57849f1ee46af908db22a9ca;market for light mortar;light mortar;kilogram;0.25965112494872644;0.0002273457723291224;0.0003921017431712185;1.0496645850142001e-09;2.4900766526332624e-09;1.072024765022953e-06;0.022560509244027808;;;
00dda7e95d471e3da6295521c7be8681;GLO;SSP5-Base-2050;00dda7e95d471e3da6295521c7be8681;market for flax plant, harvested;flax plant, harvested;kilogram;0.6563600784547441;9.060261349210247e-05;0.000163985700407698;2.601351702158754e-10;1.6668511859789224e-09;5.729638957621408e-07;0.006438075826753676;;;
2a484ad3fb21bbebd8fb7fc24da60985;GLO;SSP5-Base-2050;2a484ad3fb21bbebd8fb7fc24da60985;market for nuclear fuel element, for pressure water reactor, UO2 4.0% & MOX;nuclear fuel element, for pressure water reactor, UO2 4.0% & MOX;kilogram;645.0986796646806;3.679186437542372;1.8941052217559986;0.06128864792082137;9.309464940280425e-06;0.016070240042511685;203.88964676957028;;;
47b9b9e5f4259513798eea1b4b183ac4;RoW;SSP5-Base-2050;47b9b9e5f4259513798eea1b4b183ac4;market for NPK (15-15-15) fertiliser;NPK (15-15-15) fertiliser;kilogram;0.8099503672704247;0.0007926968979211233;0.0015316675114497246;3.2023067920489643e-09;6.109377198541414e-09;2.7006677088086056e-06;0.1024806502234884;;;
c7554d67159a7698ef8b712efe5448fc;GLO;SSP5-Base-2050;c7554d67159a7698ef8b712efe5448fc;market for bitumen adhesive compound, hot;bitumen adhesive compound, hot;kilogram;0.19116045625067862;0.00027211163799768025;0.005198018164626776;7.078983909318003e-10;3.587870483672064e-09;1.509534394009662e-06;0.5082572922678851;;;
4a61290db042f90ac7e28c9428ccd272;GLO;SSP5-Base-2050;4a61290db042f90ac7e28c9428ccd272;market for calcium borates;calcium borates;kilogram;0.14557698387760756;0.003592878324136518;0.00099131225716831;1.1438970175725342e-09;1.886260673438806e-09;7.990196733201778e-07;0.045756861497182964;;;
5109ea2e1795e6ddf2a8003765d40779;RoW;SSP5-Base-2050;5109ea2e1795e6ddf2a8003765d40779;market for straw;straw;kilogram;0.020493064055440404;2.2454992889166493e-05;4.274135421824973e-05;7.461509386406787e-11;9.398532332196865e-10;1.2547594022937975e-07;0.00150890100208077;;;
500db8b6609d41588b71f9d4792d2336;World;SSP5-Base-2050;500db8b6609d41588b71f9d4792d2336;market for steel, low-alloyed;steel, low-alloyed;kilogram;1.3946042102316587;0.02410424608837327;0.0018022790379976588;5.240789239521557e-09;8.092762512592437e-09;1.0034506778396009e-05;0.24075917806643574;;;
8f7d47730da3b998355ae79a82610c7b;RoW;SSP5-Base-2050;8f7d47730da3b998355ae79a82610c7b;market for cork, raw;cork, raw;kilogram;0.05912875935967607;0.00019281085858595452;0.00013600425941652142;6.165225129636108e-11;4.2107234162257284e-08;8.170029466359484e-08;0.0039921067194868595;;;
0bc279bb922c277c26f9d554943bb902;GLO;SSP5-Base-2050;0bc279bb922c277c26f9d554943bb902;market for papaya;papaya;kilogram;0.9085749828427047;0.0002762902007036569;0.0004446473677431369;6.533342869022859e-10;2.3724164396892856e-09;6.654603869729416e-07;0.018613653101648954;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
81b55566771949ad975262214cca9088;GLO;SSP5-Base-2050;81b55566771949ad975262214cca9088;market for tungsten carbide powder;tungsten carbide powder;kilogram;42.06985829373579;0.3729547317208667;3.7375419951863087;2.1757060080259603e-07;3.902339771439293e-07;0.000619283212892116;5.0490230055978875;;;
e4f88200f4dd073266b64dbb07f4d037;GLO;SSP5-Base-2050;e4f88200f4dd073266b64dbb07f4d037;market for burnt shale;burnt shale;kilogram;0.012619758100365017;7.519273670047122e-06;1.1415642486748892e-05;1.1567924272236275e-11;1.2184636369165974e-09;4.5401121247189876e-07;0.023846919636328602;;;
fba6bac2b48373eba03af7110a51ed17;GLO;SSP5-Base-2050;fba6bac2b48373eba03af7110a51ed17;market for oil boiler, 100kW;oil boiler, 100kW;unit;1290.0122764546;13.8468174939401;26.11234538771968;1.1548647818489057e-05;1.3039192425967286e-05;0.014457119592887748;186.33708270869369;;;
d07646f6f21631e3486cae30f0700c0e;GLO;SSP5-Base-2050;d07646f6f21631e3486cae30f0700c0e;market for terrain chipper on forwarder;terrain chipper on forwarder;unit;115584.24233561444;1693.5728475193569;202.57619826026107;0.0009072975116548136;0.0007180482777106107;0.7868437060601465;18742.158216192227;;;
d3c6cf164accab27da5e7696595dd1ae;GLO;SSP5-Base-2050;d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kilogram;6.801692953953803;0.03375461182042744;0.006114846171766006;1.87706235421456e-08;3.4107236911525793e-07;1.5486557210842602e-05;0.2545227289590879;;;
37b5e0e6258403a9cf1878d298a4ef87;GLO;SSP5-Base-2050;37b5e0e6258403a9cf1878d298a4ef87;market for charcoal;charcoal;kilogram;0.37687118053202695;0.0003316431752637863;0.001168806017275469;8.314864387465671e-10;2.5634363098397898e-08;4.7942412370088745e-06;0.018904336939744363;;;
993e8ec377dbbcf4d690e4c58bc1d71b;RoW;SSP5-Base-2050;993e8ec377dbbcf4d690e4c58bc1d71b;market for sawlog and veneer log, hardwood, measured as solid wood under bark;sawlog and veneer log, hardwood, measured as solid wood under bark;cubic meter;15.922266414530366;0.08140448723835722;0.10948413264000495;3.683579482001596e-08;4.3806594349231146e-06;3.446001710373056e-05;1.7796533998287931;;;
058862075ffa269d2102b4269409735a;GLO;SSP5-Base-2050;058862075ffa269d2102b4269409735a;market for petrol, 15% ETBE additive by volume, with ethanol from biomass;petrol, 15% ETBE additive by volume, with ethanol from biomass;kilogram;0.4979622630081329;0.0017513551544506662;0.005223631875334415;2.090779907531934e-09;1.756506802321676e-08;3.6291783289173694e-06;0.43294902186003337;;;
25633fe1ec59236b652f74115452a340;GLO;SSP5-Base-2050;25633fe1ec59236b652f74115452a340;market for ventilation system, decentralized, 6 x 120 m3/h, steel ducts;ventilation system, decentralized, 6 x 120 m3/h, steel ducts;unit;16456.571748674076;33.53231689964297;52.862469707160656;4.868347082150517e-05;6.313908614663962e-05;0.04829452976843672;878.1322851354212;;;
140a3121847f8490119337cfc2da6e3b;GLO;SSP5-Base-2050;140a3121847f8490119337cfc2da6e3b;market for uranium, enriched 4.2%, in fuel element for light water reactor;uranium, enriched 4.2%, in fuel element for light water reactor;kilogram;796.1794224758122;4.423545836713554;2.347047510656341;0.07586621191218754;1.1543633663439673e-05;0.019925588449586713;252.80457982319925;;;
fa76f4da58fc1866ab2df987ba9df6df;GLO;SSP5-Base-2050;fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kilogram;3.1882899828363334;0.016152901649683846;0.010671917695478667;4.259541281478668e-08;2.1140847541871638e-08;1.006346051378447e-05;0.7276588202688095;;;
