;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
fcb1e68407840166b14caa01c5af177f;GLO;SSP1-PkBudg500-2030;fcb1e68407840166b14caa01c5af177f;market for 2-pyridinol;2-pyridinol;kilogram;0.022004881316899077;2.654656525112685e-07;5.3156603577210066e-08;2.6020732073436754e-05;1.7032834478042507;;;
dba873826e4de6475ee72a0fbd28c0e5;GLO;SSP1-PkBudg500-2030;dba873826e4de6475ee72a0fbd28c0e5;market for electrolyte, KOH, LiOH additive;electrolyte, KOH, LiOH additive;kilogram;0.0023774827035100117;1.1239076217081743e-07;6.870583921424047e-09;3.927554006599963e-06;0.7706746004665362;;;
993e8ec377dbbcf4d690e4c58bc1d71b;RoW;SSP1-PkBudg500-2030;993e8ec377dbbcf4d690e4c58bc1d71b;market for sawlog and veneer log, hardwood, measured as solid wood under bark;sawlog and veneer log, hardwood, measured as solid wood under bark;cubic meter;0.10992100945863437;1.7769097706096252e-07;4.368960653028589e-06;3.304677692890235e-05;1.7390506404564392;;;
3fb2790d4ae82cd43df2ae973f72f0a7;GLO;SSP1-PkBudg500-2030;3fb2790d4ae82cd43df2ae973f72f0a7;market for offshore platform, natural gas;offshore platform, natural gas;unit;129426.15596249723;1.4757396505244125;0.18314463835858286;277.9406256238075;4395350.2035990115;;;
2dac070d17fb9e86ef8eb23b567657fb;RoW;SSP1-PkBudg500-2030;2dac070d17fb9e86ef8eb23b567657fb;market for paper, woodcontaining, lightweight coated;paper, woodcontaining, lightweight coated;kilogram;0.0026713234141077496;6.326387268598966e-08;1.3980285137449332e-08;3.538419252342246e-06;0.14811567886903382;;;
ffb4e9d0edd50cdac16f2b57d863b563;GLO;SSP1-PkBudg500-2030;ffb4e9d0edd50cdac16f2b57d863b563;market for furnace, logs, average storage area, 30kW;furnace, logs, average storage area, 30kW;unit;4.6601123322320275;4.232884943851761e-05;8.569751677533992e-06;0.010621535237128159;128.48544035078112;;;
80943a16f85ea8c50e6a4a11572952b4;GLO;SSP1-PkBudg500-2030;80943a16f85ea8c50e6a4a11572952b4;market for lactic acid;lactic acid;kilogram;0.01125844042896191;7.970802892334091e-08;1.4603288501916723e-08;6.890790707765943e-06;0.5747203552874726;;;
94f4e6f35af7a78eaaa5a5b7e9624dbc;GLO;SSP1-PkBudg500-2030;94f4e6f35af7a78eaaa5a5b7e9624dbc;market for tin dioxide;tin dioxide;kilogram;0.013744470602632876;3.2217351724668324e-07;6.132339888493042e-08;0.00016167858140898157;2.012057614617479;;;
20d3342cb434fbdc7be4f54ee6148dc5;GLO;SSP1-PkBudg500-2030;20d3342cb434fbdc7be4f54ee6148dc5;market for nickel concentrate, 16% Ni;nickel concentrate, 16% Ni;kilogram;0.002667216830924059;2.5353030063538997e-08;5.688753072312004e-09;5.468746927325057e-06;0.21952794285874336;;;
f36892589470efa9b2e856c9e41a6fd7;GLO;SSP1-PkBudg500-2030;f36892589470efa9b2e856c9e41a6fd7;market for natural gas, vented;natural gas, vented;cubic meter;0.0;0.0;6.926155155341911e-08;1.9596539052821857e-05;0.3009999990463257;;;
73cf15ee2cdadaa9a07c6840c1765570;GLO;SSP1-PkBudg500-2030;73cf15ee2cdadaa9a07c6840c1765570;market for dichloropropene;dichloropropene;kilogram;0.014935251928422304;5.0580921936062985e-08;3.992158159845553e-09;1.9660661055086296e-06;0.27839549680981207;;;
1c184f38759c1eece1a9341c11e88b9c;GLO;SSP1-PkBudg500-2030;1c184f38759c1eece1a9341c11e88b9c;market for trichloroborane;trichloroborane;kilogram;0.0035493188560340723;1.3866462191932078e-07;1.0806197371254284e-08;6.310045026822078e-06;0.16944467393870005;;;
bff3734b8a2f701e630b277be86c75cc;RoW;SSP1-PkBudg500-2030;bff3734b8a2f701e630b277be86c75cc;market for phenolic resin;phenolic resin;kilogram;0.010665327813096918;5.392579616211655e-08;1.2816969476136313e-08;6.32686530518373e-06;0.730769221305204;;;
1a3e13a3f74eeee8d9ef48117c7ecedd;RoW;SSP1-PkBudg500-2030;1a3e13a3f74eeee8d9ef48117c7ecedd;market for maize flour;maize flour;kilogram;0.0013542932531779772;9.98327643748884e-09;8.89674764867524e-09;2.325917548881231e-06;0.047248928360433824;;;
872ae9d2d262f9af18b2608d0e1f4687;GLO;SSP1-PkBudg500-2030;872ae9d2d262f9af18b2608d0e1f4687;market for yarn, cotton;yarn, cotton;kilogram;0.009575450602574604;2.2534909331390642e-07;1.0058582831822364e-07;2.9383624152286346e-05;0.2911738269898455;;;
b845e03311dcb7f4c4cdae96748f6529;RoW;SSP1-PkBudg500-2030;b845e03311dcb7f4c4cdae96748f6529;market for sawnwood, paraná pine, dried (u=10%);sawnwood, paraná pine, dried (u=10%);cubic meter;2.8675784518047625;1.878789326861047e-05;3.7801622057733536e-05;0.0067610036616589965;55.19631717853405;;;
e62760bd8090fecc46578de23c918e5e;GLO;SSP1-PkBudg500-2030;e62760bd8090fecc46578de23c918e5e;market for solar glass, low-iron;solar glass, low-iron;kilogram;0.0010453689051874693;9.835035991842995e-09;5.321365211929403e-09;2.6560450152994007e-06;0.09134008533941969;;;
24ef70eeea9f813901f85ed3a01bc554;GLO;SSP1-PkBudg500-2030;24ef70eeea9f813901f85ed3a01bc554;market for natural gas, medium pressure, vehicle grade;natural gas, medium pressure, vehicle grade;kilogram;0.003062090284827216;1.6687679351782908e-08;2.429994826179781e-09;1.0572351712252714e-06;0.4422992568693655;;;
14cef19bdae1d765494c60b83267703e;GLO;SSP1-PkBudg500-2030;14cef19bdae1d765494c60b83267703e;market for textile, kenaf;textile, kenaf;kilogram;0.0027448082066121263;9.099960094292076e-08;4.33277398747907e-08;7.620045504949474e-06;0.10139585273141563;;;
30a1dbfebc5d913e1af78c6a6a3055ce;GLO;SSP1-PkBudg500-2030;30a1dbfebc5d913e1af78c6a6a3055ce;market for manganese dioxide;manganese dioxide;kilogram;0.0026642578231775935;1.1565789190583415e-07;9.719968562605863e-09;5.405458726137997e-06;0.1344956768789432;;;
864dbb3e6898839ec94cbf2b56660bf8;RoW;SSP1-PkBudg500-2030;864dbb3e6898839ec94cbf2b56660bf8;market for bamboo pole;bamboo pole;kilogram;0.0004296510994584997;1.823103615418813e-08;3.2755390229178062e-09;1.0623519603078008e-06;0.015724399863944374;;;
f782568fef537430d6e3237dc6decaf8;GLO;SSP1-PkBudg500-2030;f782568fef537430d6e3237dc6decaf8;market for pinto bean;pinto bean;kilogram;0.003598724061646084;9.443942780726334e-09;3.965746799360812e-08;7.366432124016963e-05;0.10216186094932075;;;
9a3b9e0336034fdd81ff4bd1835e5f34;GLO;SSP1-PkBudg500-2030;9a3b9e0336034fdd81ff4bd1835e5f34;market for wind turbine, 2.3MW, onshore;wind turbine, 2.3MW, onshore;unit;3861.424974530919;0.026537286820465966;0.008086741669804831;7.50011400889272;129365.61809862197;;;
35e6073e2d8d406d04fcd1dbe566c25b;GLO;SSP1-PkBudg500-2030;35e6073e2d8d406d04fcd1dbe566c25b;market for capacitor, for surface-mounting;capacitor, for surface-mounting;kilogram;0.9697563818277636;3.3348735246463557e-06;8.291746886621578e-07;0.0007518817124256161;5.04689373049146;;;
13565d77e9aebe4a571b3816886917f6;GLO;SSP1-PkBudg500-2030;13565d77e9aebe4a571b3816886917f6;market for furnace, logs, softwood storage area, 6kW;furnace, logs, softwood storage area, 6kW;unit;0.5140020994785656;8.9114419272443e-06;1.5023683132812043e-06;0.0020453794344173545;24.507889638111024;;;
bc63d2f023b5adf9263d190c2b3b4a6b;GLO;SSP1-PkBudg500-2030;bc63d2f023b5adf9263d190c2b3b4a6b;market for polystyrene, general purpose;polystyrene, general purpose;kilogram;0.028281685129159316;1.857157136279407e-09;1.4111752169930054e-08;6.078675362770927e-06;0.7536914367522053;;;
a8545fdf18ae8f75037b9a345930690e;RoW;SSP1-PkBudg500-2030;a8545fdf18ae8f75037b9a345930690e;market for hydrogen fluoride;hydrogen fluoride;kilogram;0.00787227551338585;3.799543038366122e-08;1.1850066951376588e-08;9.681591534177944e-06;5.57721801936013;;;
5654a1b5c1d011ad4201dc073f484d7b;GLO;SSP1-PkBudg500-2030;5654a1b5c1d011ad4201dc073f484d7b;market for apricot;apricot;kilogram;0.0007008278441182808;4.304362435139939e-09;5.982780962776753e-09;1.12551822224607e-06;0.023063854494625054;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.\n\nThe time the reefer is in operation is calculated using different average speed of all the different modes of transport (train, lorry, ship, etc.). This parameter presents an additional time during which the reefer is in operation, but is not being transported; the time when the reefer is being transfered from one type of transport to another. ', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
e987717e5aa26678fd989b2768e8ad12;GLO;SSP1-PkBudg500-2030;e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kilogram;0.0008523712651707197;5.689901777564872e-09;1.0311667798751077e-09;5.119811425650848e-07;0.04200753217957451;;;
ea53e67a8db812c8db09922ef5aa73d2;RoW;SSP1-PkBudg500-2030;ea53e67a8db812c8db09922ef5aa73d2;market for acrylic varnish, with water, in 53% solution state;acrylic varnish, with water, in 53% solution state;kilogram;0.008794019129034955;6.11392042856222e-08;1.1019588696462274e-08;6.048016995443134e-06;0.32197407643044407;;;
9f5d213ee7d8a03752aaf531fa1a7bcd;RoW;SSP1-PkBudg500-2030;9f5d213ee7d8a03752aaf531fa1a7bcd;market for ethoxylated alcohol (AE7);ethoxylated alcohol (AE7);kilogram;0.0070170430499657006;3.524210411564005e-08;1.0644975249052157e-08;4.605599681656582e-06;0.5544582149856362;;;
bd62403bfcf0381ca09fc59e71e13aa6;GLO;SSP1-PkBudg500-2030;bd62403bfcf0381ca09fc59e71e13aa6;market for cable yarder with sled winch;cable yarder with sled winch;unit;476.53623081784576;0.0004942312691831941;8.670116374726002e-05;0.15550023211989222;1863.2131960480983;;;
b7818ea2e7442fd209097b738feab9ba;GLO;SSP1-PkBudg500-2030;b7818ea2e7442fd209097b738feab9ba;market for pea seed, organic, for sowing;pea seed, organic, for sowing;kilogram;0.001216705431347214;7.477021304203027e-09;3.648114516867224e-08;2.904499495853099e-06;0.03241812818233161;;;
59c075078e5b21408a28e92c20a98365;GLO;SSP1-PkBudg500-2030;59c075078e5b21408a28e92c20a98365;market for electrode, positive, LaNi5;electrode, positive, LaNi5;kilogram;2.513294491536215;0.00017446154555677906;3.109719027143808e-07;0.00017470547511292127;1137.9283756672985;;;
fd0a584ab20d704adaade56edcccc55a;GLO;SSP1-PkBudg500-2030;fd0a584ab20d704adaade56edcccc55a;market for 1-propanol;1-propanol;kilogram;0.007296032066180451;1.168691592026194e-07;2.4315459174041716e-08;1.1447701150720751e-05;0.6286859383349408;;;
c7554d67159a7698ef8b712efe5448fc;GLO;SSP1-PkBudg500-2030;c7554d67159a7698ef8b712efe5448fc;market for bitumen adhesive compound, hot;bitumen adhesive compound, hot;kilogram;0.005197628690213774;4.129049627441677e-09;3.4873963894516785e-09;1.5079315243123716e-06;0.5062769525890481;;;
6203b16fef3134c1d0f01f552cf0bc04;GLO;SSP1-PkBudg500-2030;6203b16fef3134c1d0f01f552cf0bc04;market for beet seed, Swiss integrated production, for sowing;beet seed, Swiss integrated production, for sowing;kilogram;0.003799626339717926;3.1564851206584395e-08;4.5274967548868694e-08;4.394515633172169e-06;0.13594093951545622;;;
aae7a4b97dd38ffe89f17d4a1929cab8;GLO;SSP1-PkBudg500-2030;aae7a4b97dd38ffe89f17d4a1929cab8;market for reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;unit;477.73938575420516;0.0007482595554467968;9.365565967128312e-05;0.12696621769295457;2051.1302508802537;;;
f9d39e27b00efa0cd1548535570aae5b;GLO;SSP1-PkBudg500-2030;f9d39e27b00efa0cd1548535570aae5b;market for fraction 7 from naphtha separation;fraction 7 from naphtha separation;kilogram;0.005949946333199158;1.1522112048099227e-08;5.718851085648265e-09;2.5596234201541133e-06;0.6320595416859138;;;
b8337295bf961d1c9857813ac3bd37fa;RoW;SSP1-PkBudg500-2030;b8337295bf961d1c9857813ac3bd37fa;market for paper, melamine impregnated;paper, melamine impregnated;kilogram;0.04835470702160498;4.9193171382221123e-08;2.5077122493158238e-08;8.854124161266604e-06;0.4364839665816981;;;
4f2a802ff7a5e2149b49f4ffaca7a38a;GLO;SSP1-PkBudg500-2030;4f2a802ff7a5e2149b49f4ffaca7a38a;market for aircraft, passenger, short haul;aircraft, passenger, short haul;unit;31546.957704299784;0.047819923895967155;0.010497981339167173;5.3850991203083405;937814.4392048563;;;
d39f1efa85b7833e0e2ec301c6ac52dd;GLO;SSP1-PkBudg500-2030;d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kilogram;0.01166117463548864;2.479111833218739e-07;2.9632089634205353e-08;1.3189897147936875e-05;0.9199475127291341;;;
28005687919d1644a4c871d7f78fc595;RoW;SSP1-PkBudg500-2030;28005687919d1644a4c871d7f78fc595;market for sawnwood, beam, softwood, dried (u=10%), planed;sawnwood, beam, softwood, dried (u=10%), planed;cubic meter;0.3914315367937758;2.5606141747914075e-06;9.9921417307195e-06;0.0003511465474655696;6.439204573893898;;;
8f7d47730da3b998355ae79a82610c7b;RoW;SSP1-PkBudg500-2030;8f7d47730da3b998355ae79a82610c7b;market for cork, raw;cork, raw;kilogram;0.00013707222767650438;3.415473131937061e-10;4.208568753250292e-08;7.870289527757742e-08;0.0038665818800967646;;;
fbf8dac170edad89e87383e7b3f0d091;GLO;SSP1-PkBudg500-2030;fbf8dac170edad89e87383e7b3f0d091;market for furnace, wood chips, average storage area, 300kW;furnace, wood chips, average storage area, 300kW;unit;44.051219757015346;0.0003536629634101933;0.00011700754791000986;0.0805880630432556;1692.3657741513866;;;
a09e2b3f43dab96cacc1dd4bab15e737;GLO;SSP1-PkBudg500-2030;a09e2b3f43dab96cacc1dd4bab15e737;market for fibre, polyester;fibre, polyester;kilogram;0.05040105483368643;1.0608608645734727e-07;1.307461364873462e-08;6.2754743466441205e-06;0.6164290761419645;;;
1f1656838394188bd8dcdf7559af6fc7;GLO;SSP1-PkBudg500-2030;1f1656838394188bd8dcdf7559af6fc7;market for sugar beet pulp;sugar beet pulp;kilogram;0.00021933600347751725;2.7386839198885056e-09;2.812901506528467e-09;5.473810816567482e-07;0.00865625486225126;;;
c2eaf2b67d2ba613c0d206d8a1aa3e8b;GLO;SSP1-PkBudg500-2030;c2eaf2b67d2ba613c0d206d8a1aa3e8b;market for phenyl isocyanate;phenyl isocyanate;kilogram;0.010998777438158788;2.156590117622384e-07;2.1422074110464566e-08;1.1994121506949619e-05;0.7547508482001052;;;
e087ea045e7a335315d5bf1132b034d3;GLO;SSP1-PkBudg500-2030;e087ea045e7a335315d5bf1132b034d3;market for electric scooter, without battery;electric scooter, without battery;kilogram;0.041368436397822235;4.777729250876611e-07;2.5133241255280455e-08;2.3420876618874752e-05;1.938423252752919;;;
fa76f4da58fc1866ab2df987ba9df6df;GLO;SSP1-PkBudg500-2030;fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kilogram;0.010773606762563406;1.7557714543944954e-07;1.6984104351878995e-08;8.614247842799388e-06;0.6714468948342336;;;
be739860c410cabd6de9cd6c11d65364;GLO;SSP1-PkBudg500-2030;be739860c410cabd6de9cd6c11d65364;market for scrap lead acid battery;scrap lead acid battery;kilogram;0.0;0.0;0.0;0.0;0.0;;;
d48eb3b7b0d1cbdd22607e2676393e6a;RoW;SSP1-PkBudg500-2030;d48eb3b7b0d1cbdd22607e2676393e6a;market for phosphoric acid, fertiliser grade, without water, in 70% solution state;phosphoric acid, fertiliser grade, without water, in 70% solution state;kilogram;0.001822990676420681;1.7114069275713214e-08;9.374479486351352e-09;5.248742043977118e-06;0.078841068710923;;;
