activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;ecoinvent-3.9.1-cutoff;market for aluminium oxide, non-metallurgical;1.0;1de1557745b5a6c04efe732661089f69;kilogram;aluminium oxide, non-metallurgical;RoW;24200;Manufacture of basic precious and other non-ferrous metals;41432;Alumina (aluminium oxide), except artificial corundum;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for bitumen adhesive compound, cold;1.0;66b9d2c86836e95212702a8621c42f22;kilogram;bitumen adhesive compound, cold;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37940;Bituminous mixtures based on natural and artificial stone materials and bitumen, natural asphalt or related su[…];GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for dimethyldichlorosilane;1.0;593e81d5f2106b9c43a900de0f923a65;kilogram;dimethyldichlorosilane;GLO;20110;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for petrol, 15% ETBE additive by volume, with ethanol from biomass;1.0;058862075ffa269d2102b4269409735a;kilogram;petrol, 15% ETBE additive by volume, with ethanol from biomass;GLO;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for p-nitrophenol;1.0;2849c78852521ffd8f724438423dd19e;kilogram;p-nitrophenol;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for solder, paste, Sn63Pb37, for electronics industry;1.0;0975a85875b1b867dcccc05fea2f7751;kilogram;solder, paste, Sn63Pb37, for electronics industry;GLO;20290;Manufacture of other chemical products n.e.c.;42950;Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or core[…];ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for soil pH raising agent, as CaCO3;1.0;bab51cbc5c22ac6f6b1c37acf74856a7;kilogram;soil pH raising agent, as CaCO3;GLO;8910;Mining of chemical and fertilizer minerals;34659;Fertilizers n.e.c.;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for sodium tetrahydridoborate;1.0;da1a6c325d3d2ebf5fcfc9737f7f8c7d;kilogram;sodium tetrahydridoborate;GLO;20110;Manufacture of basic chemicals;34280;"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for nuclear fuel element, for pressure water reactor, UO2 4.2% centrifuge & MOX;1.0;aa97bc0fb835ed682c17071fd163d1e4;kilogram;nuclear fuel element, for pressure water reactor, UO2 4.2% centrifuge & MOX;GLO;20110;Manufacture of basic chemicals;33710;Fuel elements (cartridges), non-irradiated, for nuclear reactors;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for textile, nonwoven polyester;1.0;95b8c725d30477a6f7af060844f27fa1;kilogram;textile, nonwoven polyester;GLO;13110;Preparation and spinning of textile fibres;26710;Woven fabrics of man-made filament yarn, obtained from high tenacity yarn of nylon or other polyamides, of pol[…];ProcBio;Textile
market activity;ecoinvent-3.9.1-cutoff;market for anhydrite floor;1.0;955f744b7a2012a44acf2a127c48eafc;kilogram;anhydrite floor;GLO;23950;Manufacture of articles of concrete, cement and plaster;37500;Articles of concrete, cement and plaster;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for o-dichlorobenzene;1.0;8e69addbbecac196e0d3d63a01aad05f;kilogram;o-dichlorobenzene;RoW;20110;Manufacture of basic chemicals;34310;"Synthetic organic colouring matter and preparations based thereon; synthetic organic products of a kind used a[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for pinto bean;1.0;f782568fef537430d6e3237dc6decaf8;kilogram;pinto bean;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1243;Broad beans and horse beans, green;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for retention aid, for paper production;1.0;06cef0e50c8d3a495db73945c9a683bb;kilogram;retention aid, for paper production;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for methyl-3-methoxypropionate;1.0;1ca949cdaeebe4c0ee81bae977ec2ed4;kilogram;methyl-3-methoxypropionate;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for landed tuna, frozen, EPO;1.0;024bb71edfdf7b917269f73a0ddfa1e0;kilogram;landed tuna, frozen, EPO;GLO;3110;Marine fishing;21215;Tunas, skipjack or stripe-bellied bonito, frozen;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for tofu;1.0;90d8e74d83fc4ecf4674f3e266b796fa;kilogram;tofu;GLO;10300;Processing and preserving of fruit and vegetables;23999;Other food products n.e.c.;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for ryegrass-red&Egyptian clover-mixture silage;1.0;869972f33ab3b9ca61abf423b95fd28a;kilogram;ryegrass-red&Egyptian clover-mixture silage;GLO;1610;Support activities for crop production;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for melamine formaldehyde resin;1.0;782257959315342a908b684c06eb0850;kilogram;melamine formaldehyde resin;RoW;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for glider, for electric scooter;1.0;2cc4bd5b2db86e43d917f42317a83e36;kilogram;glider, for electric scooter;GLO;30910;Manufacture of motorcycles;49941;Parts and accessories of motorcycles and side-cars;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for petrol, two-stroke blend;1.0;03b231366e77e6098923422bd42a28e1;kilogram;petrol, two-stroke blend;GLO;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for aluminium, wrought alloy;1.0;d25c8e0755ee9899fb4e892990397a68;kilogram;aluminium, wrought alloy;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41530;Semi-finished products of aluminium or aluminium alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for liquid packaging board container;1.0;04583a14a8acc2843e9b6e5a90bf3ba0;kilogram;liquid packaging board container;GLO;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
market activity;ecoinvent-3.9.1-cutoff;market for vermiculite;1.0;b404a5a1db5d068ce9e8e1b6331fd87e;kilogram;vermiculite;GLO;8100;Quarrying of stone, sand and clay;16390;Other minerals n.e.c.;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for magnesium;1.0;4c28de4114cc15a555d2c447878fb615;kilogram;magnesium;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for capacitor, film type, for through-hole mounting;1.0;54f538c893808698cb3a89ae67c76c87;kilogram;capacitor, film type, for through-hole mounting;GLO;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for pitch;1.0;dc17e05e556b240e013fe6dcd19fad70;kilogram;pitch;RoW;19200;Manufacture of refined petroleum products;34540;"Oils and other products of the distillation of high temperature coal tar, and similar products; pitch and pitc[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for prosulfocarb;1.0;308fda96e7a89ddb18c0b1bc2271d38a;kilogram;prosulfocarb;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for clover seed, Swiss integrated production, for sowing;1.0;9ff8d96e7a110669df02491af311d934;kilogram;clover seed, Swiss integrated production, for sowing;GLO;1640;Seed processing for propagation;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for clay;1.0;844d0ce34065043c0a8e16462c1b5b16;kilogram;clay;RoW;8100;Quarrying of stone, sand and clay;15400;Clays;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for lean concrete;1.0;f090c0ac622e3fbbee68f5eb2b704d04;cubic meter;lean concrete;RoW;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for sodium nitrite;1.0;ec2299c0855c59c9b86f582956d9cd9d;kilogram;sodium nitrite;RoW;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for mischmetal;1.0;7d91dbf0dda07e9b84eb6564e2a3c35d;kilogram;mischmetal;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for maize chop;1.0;386571b762d8f99c996bca71dc9cd111;kilogram;maize chop;RoW;10610;Manufacture of grain mill products;1122;Maize (corn), other;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for diborane;1.0;15116df79892d14740b43df85b81e7e8;kilogram;diborane;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for bitumen seal, polymer EP4 flame retardant;1.0;5bab56a32812b0a290372823ca55d69d;kilogram;bitumen seal, polymer EP4 flame retardant;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37940;Bituminous mixtures based on natural and artificial stone materials and bitumen, natural asphalt or related su[…];GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for navy bean seed, for sowing;1.0;43cd3253df7a606a1818c6a8fa410044;kilogram;navy bean seed, for sowing;GLO;1640;Seed processing for propagation;1243;Broad beans and horse beans, green;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for concrete, normal strength;1.0;ee5ef4d0712864b328e6fd186cca64fc;cubic meter;concrete, normal strength;RoW;23950;Manufacture of articles of concrete, cement and plaster;37510;Non-refractory mortars and concretes;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for refractory, high aluminium oxide, packed;1.0;9da0fb5550f7690e5e7fd0c61b9d8ec9;kilogram;refractory, high aluminium oxide, packed;GLO;23910;Manufacture of refractory products;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for capacitor, electrolyte type, < 2cm height;1.0;e8f08ec48a26ed189fe166cff13d1c7d;kilogram;capacitor, electrolyte type, < 2cm height;GLO;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for neodymium oxide;1.0;bfb5b92cc635472a79a03c702a79fd53;kilogram;neodymium oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for magnesium oxide;1.0;eb94e20c0297117949e1bddd83d7cc05;kilogram;magnesium oxide;GLO;7290;Mining of other non-ferrous metal ores;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for anhydrite;1.0;26cb1c48f2bfda87985b892c6c96ad23;kilogram;anhydrite;RoW;23940;Manufacture of cement, lime and plaster;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for compressed air, 800 kPa gauge;1.0;e07a552237c71a878093a9fd8ed355af;cubic meter;compressed air, 800 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for corrugated board box;1.0;b429b7efad1f2d6f493e1fbefce87d38;kilogram;corrugated board box;RoW;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
market activity;ecoinvent-3.9.1-cutoff;market for wood preservative, organic, outdoor use, no ground contact;1.0;d36b474c7c6ba22c9d5500bab684775b;kilogram;wood preservative, organic, outdoor use, no ground contact;GLO;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for orbencarb;1.0;aeb04e517b8ac5aea43056699552b58c;kilogram;orbencarb;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for orange, fresh grade;1.0;8c4fbdb76de7bf12e3ad2e92111afc26;kilogram;orange, fresh grade;GLO;1230;Growing of citrus fruits;1323;Oranges;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for orthophthalic acid based unsaturated polyester resin;1.0;99964a681c100dbe482d86bf9e921388;kilogram;orthophthalic acid based unsaturated polyester resin;GLO;20130;Manufacture of plastics and synthetic rubber in primary forms;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for pyrazole;1.0;f2a5ca22edbf28375bdc4ae0c534ff6c;kilogram;pyrazole;GLO;20110;Manufacture of basic chemicals;35230;Lactones n.e.c., heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring[…];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for potato seed, at farm;1.0;11c00e1eb590d1f2420d36b8a601ccdc;kilogram;potato seed, at farm;GLO;1130;Growing of vegetables and melons, roots and tubers;1510;Potatoes;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for benzoic acid;1.0;b243372acdb48c25339f1e9b6f877489;kilogram;benzoic acid;RoW;20110;Manufacture of basic chemicals;34120;"Industrial monocarboxylic fatty acids; acid oils from refining";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for electrolyte, KOH, LiOH additive;1.0;dba873826e4de6475ee72a0fbd28c0e5;kilogram;electrolyte, KOH, LiOH additive;GLO;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for cover plaster, mineral;1.0;062a0f4dab601b121589b19fd8ecd6c1;kilogram;cover plaster, mineral;GLO;23940;Manufacture of cement, lime and plaster;37410;Plasters;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for light fuel oil;1.0;7cd1b890347dc47f4e8e4a976cfbe587;kilogram;light fuel oil;RoW;19200;Manufacture of refined petroleum products;33370;Fuel oils n.e.c.;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for ethylamine;1.0;30e6f0cb8e8bb4a3f4af5b5ad885f89a;kilogram;ethylamine;GLO;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for burnt shale;1.0;e4f88200f4dd073266b64dbb07f4d037;kilogram;burnt shale;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;12030;Bituminous or oil shale and tar sands;OreMinFuel;Ores, minerals & fuels
